contract_id,vendor_id,item_name,category,contract_price,payment_terms,effective_date
CON014644,V0137,Fluid Control Panel Premium,Fluid,2325.29,Net15,2022-04-18
CON014645,V0181,Safety Pressure Gauge Premium,Safety,175.76,Net60,2024-99-99
CON014646,V0425,Structural Copper Wire Premium,Structural,2039.58,Net15,2021-03-12
CON014647,V0142,Electrical Lubricant Heavy Duty,Electrical,2438.5,Net60,2023-04-25
CON014648,V0163,Mechanical Flow Meter,Mechanical,3950.99,Net30,2023-11-27
CON014649,V0222,Safety Lubricant Standard,Safety,474.55,Net45,2022-03-02
CON014650,V0254,Structural Bearing Kit,Structural,1431.78,Net15,2024-09-20
CON014651,V0453,Safety Pressure Gauge Kit,Safety,434.76,Net30,2024-04-28
CON014652,V0203,Fluid Steel Rod Standard,Fluid,2072.9,Net30,2023-01-11
CON014653,V0011,Structural Bearing Kit,Structural,1571.49,Net60,2022-11-14
CON014654,V0419,Structural Transformer Oil,Structural,548.52,Net30,2024-05-12
CON014655,V0329,Mechanical Fasteners Premium,Mechanical,3262.79,Net30,2023-04-27
CON014656, V0448 ,Structural Transformer Oil,Structural,632.9,Net30,2021-02-24
CON014657,V0470,Electrical Copper Wire Premium,Electrical,1323.1,Net60,2022-01-11
CON014658,V0274,Structural Pneumatic Cylinder Premium,Structural,3214.0,Net45,2024-06-09
CON014659,V0168,Safety Pneumatic Cylinder Kit,Safety,212.58,Net15,2022-05-20
CON014660,V0202,Safety Lubricant Kit,Safety,468.48,Net45,2024-12-05
CON014661,V0343,Structural Conveyor Belt Premium,Structural,415.77,Net30,2021-03-18
CON014662,V0471,Structural Copper Wire Standard,Structural,2825.01,Net15,2022-06-08
CON014663,V0196,Electrical PVC Pipe Kit,Electrical,2206.4,Net15,2023-08-07
CON014664,V0058,Safety Welding Rod Kit,Safety,300.47,Net60,2023-11-14
CON014665,V0011,Structural Transformer Oil,Structural,606.37,Net60,2022-04-28
CON014666,V0405,Instrumentation Bearing Premium,Instrumentation,2530.96,Net45,2023-11-29
CON014667,V0289,Safety Transformer Oil Standard,Safety,141.55,Net30,2021-02-07
CON014668,V0493,Electrical Transformer Oil Kit,Electrical,2028.75,Net15,2022-09-29
CON014669,V0143,Safety Control Panel,Safety,260.15,Net30,2021-09-11
CON014670,V0108,Fluid Flow Meter Kit,Fluid,240.99,Net15,2023-07-14
CON014671,V0093,Fluid Safety Helmet Standard,Fluid,592.4,Net45,2023-01-11
CON014672,V0193,Safety Hydraulic Pump Heavy Duty,Safety,54.81,Net15,2022-01-23
CON014673,V0383,Instrumentation Fasteners,Instrumentation,2027.52,Net30,2021-08-17
CON014674,V0342,Instrumentation Safety Helmet,Instrumentation,1252.22,Net30,2024-09-27
CON014675,V0328,Instrumentation Flow Meter Heavy Duty,Instrumentation,2968.4,Net30,2023-06-27
CON014676,V0350,Electrical PVC Pipe Premium,Electrical,2560.27,Net30,2024-04-10
CON014677, V0314 ,Safety Conveyor Belt,Safety,297.55,Net60,2023-05-15
CON014678, V0089 ,Structural Valves Standard,Structural,3449.86,Net45,2024-08-06
CON014679,V0396,Electrical PVC Pipe Kit,Electrical,2277.4,Net60,2022-08-28
CON014680,V0089,Safety Flow Meter Kit,Safety,361.68,Net45,2023-06-17
CON014681,V0076,Mechanical Fasteners Heavy Duty,Mechanical,3079.44,Net45,2024-10-31
CON014682,V0417,Structural Transformer Oil Kit,Structural,3016.49,Net15,2024-01-10
CON014683,V0236,Electrical Copper Wire Premium,Electrical,1240.07,Net60,2022-12-07
CON014684,V0251,Safety Lubricant Standard,Safety,494.17,Net60,2023-05-22
CON014685,V0399,Instrumentation Flow Meter Premium,Instrumentation,1352.93,Net60,2024-03-29
CON014686,V0216,Structural PVC Pipe Heavy Duty,Structural,788.85,Net15,2022-02-02
CON014687,V0436,Fluid Safety Helmet Kit,Fluid,1486.5,Net30,2024-12-20
CON014688,V0282,Mechanical Pressure Gauge Standard,Mechanical,2981.22,Net15,2021-09-12
CON014689,V0191,Mechanical Fasteners Heavy Duty,Mechanical,3227.9,Net15,2022-10-31
CON014690,V0133,Electrical Gearbox Kit,Electrical,1953.31,Net45,2023-03-15
CON014691,V0085,Instrumentation Circuit Breaker Standard,Instrumentation,2364.04,Net30,2022-02-10
CON014692,V0403,Mechanical Electric Motor Standard,Mechanical,2218.72,Net45,2021-12-31
CON014693,V0343,Safety Control Panel Kit,Safety,254.32,Net30,2023-04-05
CON014694,V0301,Electrical PVC Pipe Kit,Electrical,2243.85,Net30,2021-05-18
CON014695,V0330,Safety Control Panel Kit,Safety,242.18,Net45,2023-08-09
CON014696,V0200,Fluid Flow Meter Kit,Fluid,230.83,Net45,2022-10-15
CON014697,V0008,Safety Welding Rod Kit,Safety,311.17,Net15,2023-11-07
CON014698,V0106,Structural Bearing,Structural,1645.55,Net999,2023-06-19
CON014699,V0073,Instrumentation Hydraulic Pump Premium,Instrumentation,3332.93,Net15,2023-07-11
CON014700,V0047,Structural Valves Standard,Structural,3546.55,Net45,2023-08-05
CON014701, V0134 ,Structural Bearing Kit,Structural,1514.57,Net60,2024-04-27
CON014702,V0165,Safety Welding Rod Kit,Safety,286.01,Net15,2022-04-11
CON014703,V0430,Instrumentation Flow Meter Heavy Duty,Instrumentation,3178.61,Net30,2024-05-15
CON014704,V0354,Mechanical Copper Wire Heavy Duty,Mechanical,3512.26,Net60,2021-03-03
CON014705,V0045,Fluid Pneumatic Cylinder,Fluid,2169.39,Net60,2023-07-13
CON014706,V0311,Safety Pressure Gauge Premium,Safety,180.61,Net45,2021-09-14
CON014707,V0010,Safety Pneumatic Cylinder Kit,Safety,235.29,Net45,2023-06-28
CON014708,V0207,Instrumentation Electric Motor Premium,Instrumentation,2909.63,Net60,2023-06-02
CON014709,V0058,Instrumentation Bearing Premium,Instrumentation,2614.15,Net60,2023-06-25
CON014710,V0056,Structural Copper Wire Standard,Structural,2620.54,Net30,2023-01-02
CON014711,V0337,Fluid Lubricant Standard,Fluid,262.42,Net30,2024-07-17
CON014712,V0297,Mechanical Electric Motor Premium,Mechanical,1027.56,Net45,2021-04-25
CON014713,V0001,Instrumentation Flow Meter Kit,Instrumentation,3592.81,Net15,2024-04-04
CON014714,V0192,Mechanical PVC Pipe Premium,Mechanical,1440.15,Net45,2021-09-16
CON014715,V0462,Mechanical Circuit Breaker Premium,Mechanical,2807.47,Net60,2022-02-28
CON014716,V0456,Mechanical Fasteners Heavy Duty,Mechanical,3319.61,Net15,2023-05-03
CON014717,V0449,Electrical Copper Wire Premium,Electrical,1177.21,Net30,2024-10-16
CON014718,V0395,Instrumentation Hydraulic Pump Premium,Instrumentation,3244.46,Net15,2021-02-27
CON014719,V0422,Fluid Safety Helmet Kit,Fluid,1602.78,Net45,2023-10-12
CON014720,V0054,Mechanical Copper Wire Heavy Duty,Mechanical,3496.57,Net30,2021-11-25
CON014721,V0068,Instrumentation Bearing,Instrumentation,3018.33,Net60,2024-06-24
CON014722,V0017,Electrical Transformer Oil Standard,Electrical,412.34,Net60,2021-08-28
CON014723,V0416,Safety Transformer Oil Heavy Duty,Safety,493.0,Net30,2022-11-01
CON014724,V0029,Structural Conveyor Belt Premium,Structural,417.91,Net30,2023-04-02
CON014725,V0364,Safety Pneumatic Cylinder Kit,Safety,221.75,Net15,2021-10-06
CON014726,V0172,Mechanical Conveyor Belt,Mechanical,3358.64,Net30,2024-11-09
CON014727,V0257,Instrumentation Flow Meter Kit,Instrumentation,3797.23,Net15,2021-04-10
CON014728,V0367,Instrumentation Safety Helmet,Instrumentation,1335.52,Net45,2023-02-16
CON014729,V0200,Instrumentation Circuit Breaker Standard,Instrumentation,2434.2,Net45,2023-12-14
CON014730,V0189,Mechanical Electric Motor Premium,Mechanical,1038.89,Net15,2023-02-27
CON014731,V0188,Mechanical Welding Rod Heavy Duty,Mechanical,817.68,Net60,2024-07-13
CON014732,V0232,Safety Hydraulic Pump Heavy Duty,Safety,47.61,Net60,2024-02-22
CON014733,V0192,Electrical Transformer Oil Kit,Electrical,1982.78,Net45,2021-07-03
CON014734,V0103,Instrumentation Pneumatic Cylinder Premium,Instrumentation,619.38,Net45,2023-11-15
CON014735,V0247,Electrical Gearbox Kit,Electrical,1835.26,Net15,2022-09-10
CON014736,V0173,Fluid Steel Rod Standard,Fluid,1992.01,Net45,2022-09-15
CON014737,V0176,Safety Pneumatic Cylinder Kit,Safety,241.65,Net60,2024-04-14
CON014738,V0147,Fluid Safety Helmet Kit,Fluid,1457.5,Net60,2022-12-21
CON014739,V0122,Mechanical Fasteners Premium,Mechanical,3242.33,Net15,2024-07-09
CON014740,V0191,Mechanical Welding Rod Heavy Duty,Mechanical,834.15,Net15,2021-01-19
CON014741,V0029,Fluid Conveyor Belt,Fluid,2087.61,Net30,2024-09-07
CON014742,V0351,Electrical Conveyor Belt,Electrical,1899.58,Net60,2022-08-04
CON014743,V0479,Safety Control Panel Kit,Safety,229.75,Net30,2022-07-31
CON014744,V0234,Electrical Steel Rod Standard,Electrical,1530.12,Net30,2024-10-31
CON014745,V0239,Mechanical Fasteners Heavy Duty,Mechanical,3174.41,Net45,2022-03-06
CON014746,V0313,Instrumentation Valves Heavy Duty,Instrumentation,3529.23,Net45,2024-02-21
CON014747,V0416,Mechanical Electric Motor Standard,Mechanical,2079.39,Net30,2021-10-27
CON014748,V0050,Safety Flow Meter Kit,Safety,334.2,Net45,2022-08-09
CON014749,V0042,Structural Valves Standard,Structural,3384.21,Net999,2021-04-05
CON014750,V0449,Electrical Steel Rod,Electrical,912.89,Net30,2024-05-26
CON014751,V0047,Fluid Flow Meter Kit,Fluid,253.51,Net45,2022-06-29
CON014752,V0237,Mechanical Fasteners Heavy Duty,Mechanical,3055.52,Net60,2021-12-24
CON014753,V0446,Structural Flow Meter Premium,Structural,1649.42,Net45,2022-09-11
CON014754,V0183,Safety Flow Meter Kit,Safety,311.43,Net15,2023-06-23
CON014755,V0359,Structural Copper Wire Standard,Structural,2850.75,Net60,2021-10-29
CON014756,V0054,Instrumentation Safety Helmet,Instrumentation,1338.65,Net30,2021-02-06
CON014757,V0259,Safety Conveyor Belt Standard,Safety,145.71,Net60,2024-09-25
CON014758,V0159,Instrumentation Steel Rod,Instrumentation,3277.58,Net60,2024-07-31
CON014759,V0032,Fluid Pneumatic Cylinder,Fluid,2064.63,Net15,2022-07-08
CON014760,V0152,Instrumentation Flow Meter Heavy Duty,Instrumentation,3074.45,Net30,2023-07-20
CON014761,V0055,Electrical Copper Wire Premium,Electrical,1268.41,Net15,2021-08-17
CON014762,V0290,Electrical Safety Helmet Kit,Electrical,1495.83,Net30,2021-05-17
CON014763,V0061,Electrical Steel Rod Kit,Electrical,659.97,Net45,2024-10-23
CON014764,V0111,Mechanical Electric Motor Standard,Mechanical,2154.78,Net60,2023-07-17
CON014765,V0412,Safety Pressure Gauge Premium,Safety,202.31,Net45,2022-10-17
CON014766,V0447,Instrumentation Safety Helmet,Instrumentation,1387.41,Net60,2023-02-23
CON014767,V0270,Safety Control Panel Heavy Duty,Safety,500.26,Net30,2023-04-19
CON014768,V0336,Instrumentation Bearing,Instrumentation,2745.72,Net60,2021-07-16
CON014769,V0295,Electrical PVC Pipe Kit,Electrical,2084.7,Net30,2021-09-14
CON014770,V0395,Safety Conveyor Belt Standard,Safety,131.96,Net15,2021-11-25
CON014771,V0102,Structural Gearbox Heavy Duty,Structural,2769.58,Net45,2023-04-23
CON014772,V0424,Instrumentation Fasteners,Instrumentation,2134.18,Net30,2023-02-06
CON014773,V0251,Mechanical Copper Wire Heavy Duty,Mechanical,3499.67,Net60,2023-07-12
CON014774,V0123,Structural Flow Meter Premium,Structural,1664.52,Net60,2022-07-15
CON014775,V0415,Safety Pressure Gauge Premium,Safety,185.21,Net45,2021-02-01
CON014776,V0097,Safety Control Panel Kit,Safety,247.03,Net60,2022-10-13
CON014777,V0273,Electrical Transformer Oil Standard,Electrical,440.54,Net30,2023-06-12
CON014778,V0404,Fluid Bearing Premium,Fluid,935.02,Net30,2024-12-18
CON014779,V0144,Structural Copper Wire Premium,Structural,2146.75,Net45,2022-11-29
CON014780,V0170,Safety Pneumatic Cylinder,Safety,254.26,Net60,2024-11-12
CON014781,V0449,Electrical Conveyor Belt Standard,Electrical,1496.16,Net30,2023-07-17
CON014782,V0326,Mechanical Flow Meter Premium,Mechanical,2197.34,Net60,2021-02-27
CON014783,V0311,Structural Bearing Kit,Structural,1605.03,Net45,2023-11-13
CON014784,V0211,Mechanical Fasteners Premium,Mechanical,3315.41,Net60,2022-06-01
CON014785,V0333,Electrical Conveyor Belt Heavy Duty,Electrical,962.98,Net60,2022-05-01
CON014786,V0341,Electrical Copper Wire Premium,Electrical,1314.04,Net15,2024-04-04
CON014787,V0353,Safety Lubricant Kit,Safety,492.69,Net15,2023-01-23
CON014788,V0291,Instrumentation Safety Helmet,Instrumentation,1216.51,Net30,2024-10-29
CON014789,V0427,Instrumentation Flow Meter Premium,Instrumentation,1412.05,Net60,2024-08-31
CON014790,V0039,Fluid Flow Meter Kit,Fluid,236.04,Net45,2023-09-14
CON014791,V0048,Instrumentation Hydraulic Pump Premium,Instrumentation,3368.54,Net30,2022-07-08
CON014792,V0195,Fluid Safety Helmet Standard,Fluid,608.88,Net30,2024-07-09
CON014793,V0191,Instrumentation Electric Motor Premium,Instrumentation,2807.45,Net999,2024-07-25
CON014794,V0196,Mechanical Electric Motor Premium,Mechanical,1006.18,Net15,2022-12-19
CON014795,V0092,Safety Welding Rod Kit,Safety,289.61,Net60,2023-11-19
CON014796,V0251,Mechanical Circuit Breaker Heavy Duty,Mechanical,4222.72,Net60,2022-11-18
CON014797,V0116,Safety Conveyor Belt,Safety,318.97,Net30,2022-09-26
CON014798,V0063,Instrumentation Flow Meter Kit,Instrumentation,3639.45,Net45,2024-01-18
CON014799,V0476,Mechanical Flow Meter,Mechanical,3982.19,Net15,2022-10-03
CON014800,V0409,Mechanical Flow Meter,Mechanical,4093.3,Net60,2024-06-26
CON014801,,Electrical Gearbox Kit,Electrical,2031.3,Net30,2023-06-02
CON014802, V0390 ,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3590.14,Net30,2021-06-30
CON014803,V0475,Safety Transformer Oil Standard,Safety,131.23,Net45,2021-09-03
CON014804,V0150,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3935.24,Net60,2023-08-19
CON014805,V0277,Instrumentation Steel Rod,Instrumentation,3086.67,Net45,2024-12-27
CON014806,V0183,Electrical Steel Rod,Electrical,920.14,Net15,2021-08-16
CON014807,V0211,Mechanical Fasteners Premium,Mechanical,3404.63,Net60,2022-01-31
CON014808,V0400,Safety Pneumatic Cylinder,Safety,232.26,Net45,2021-04-14
CON014809,V0404,Instrumentation Copper Wire Heavy Duty,Instrumentation,870.3,Net30,2024-06-24
CON014810,V0043,Instrumentation Fasteners,Instrumentation,2178.45,Net15,2021-05-08
CON014811,V0401,Structural Conveyor Belt Premium,Structural,392.24,Net30,2024-03-07
CON014812,V0163,Fluid Pneumatic Cylinder,Fluid,2055.04,Net30,2022-08-27
CON014813,V0317,Electrical Pneumatic Cylinder Kit,Electrical,266.06,Net60,2023-04-04
CON014814,V0238,Instrumentation Flow Meter Premium,Instrumentation,1407.21,Net45,2023-01-08
CON014815,V0475,Electrical Copper Wire Premium,Electrical,1290.3,Net45,2024-08-11
CON014816,V0306,Safety Hydraulic Pump Standard,Safety,106.62,Net30,2022-04-22
CON014817,V0341,Instrumentation Safety Helmet,Instrumentation,1329.81,Net15,2024-11-22
CON014818,V0022,Electrical Conveyor Belt Heavy Duty,Electrical,931.43,Net15,2024-11-20
CON014819,V0233,Safety Control Panel Kit,Safety,254.69,Net15,2022-11-25
CON014820,V0060,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3866.3,Net60,2022-10-14
CON014821,V0044,Safety Control Panel Kit,Safety,248.74,Net45,2021-03-10
CON014822,V0279,Structural Copper Wire Standard,Structural,2532.42,Net15,2024-09-16
CON014823,V0287,Mechanical Welding Rod Heavy Duty,Mechanical,845.51,Net60,2024-09-23
CON014824,V0129,Instrumentation Valves Heavy Duty,Instrumentation,3311.06,Net45,2023-12-23
CON014825,V0210,Structural Safety Helmet Heavy Duty,Structural,915.09,Net15,2021-01-02
CON014826,V0005,Electrical Pneumatic Cylinder Kit,Electrical,276.16,Net15,2023-07-02
CON014827,V0361,Safety Control Panel Kit,Safety,238.3,Net45,2021-06-14
CON014828, V0437 ,Structural Hydraulic Pump Premium,Structural,468.9,Net15,2024-08-26
CON014829,V0327,Instrumentation Flow Meter Heavy Duty,Instrumentation,2976.0,Net30,2024-01-25
CON014830,V0325,Structural Valves Standard,Structural,3189.53,Net15,2021-12-10
CON014831,V0256,Structural PVC Pipe Heavy Duty,Structural,772.49,Net60,2022-08-21
CON014832,V0453,Structural Conveyor Belt Premium,Structural,374.15,Net30,2022-01-18
CON014833,V0202,Fluid Steel Rod Standard,Fluid,2087.52,Net45,2022-12-08
CON014834,V0157,Electrical Bearing Heavy Duty,Electrical,1686.23,Net999,2022-07-07
CON014835,V0491,Instrumentation Safety Helmet,Instrumentation,1361.98,Net45,2023-12-30
CON014836,V0092,Fluid Control Panel Premium,Fluid,2363.84,Net60,2023-12-13
CON014837,V0275,Structural Steel Rod Kit,Structural,1519.14,Net60,2023-04-21
CON014838,V0034,Instrumentation Circuit Breaker Standard,Instrumentation,2235.27,Net15,2022-12-29
CON014839,V0019,Safety Control Panel Heavy Duty,Safety,459.01,Net30,2023-04-04
CON014840,V0163,Structural Conveyor Belt Premium,Structural,394.65,Net30,2021-06-03
CON014841,V0160,Mechanical Flow Meter,Mechanical,4487.17,Net45,2022-08-21
CON014842,V0171,Safety Transformer Oil Premium,Safety,129.93,Net15,2024-05-13
CON014843,V0130,Fluid Conveyor Belt,Fluid,2102.15,Net60,2023-11-06
CON014844,V0071,Mechanical Fasteners Heavy Duty,Mechanical,2926.89,Net15,2021-08-10
CON014845,V0301,Electrical Gearbox Kit,Electrical,1994.43,Net30,2023-02-05
CON014846,V0151,Instrumentation Transformer Oil Kit,Instrumentation,1942.48,Net30,2024-09-05
CON014847,V0455,Safety Lubricant Standard,Safety,466.23,Net45,2022-10-15
CON014848,V0311,Mechanical Fasteners Heavy Duty,Mechanical,2884.0,Net45,2022-05-05
CON014849,V0317,Electrical PVC Pipe Kit,Electrical,1988.98,Net60,2022-11-25
CON014850,V0196,Electrical Pneumatic Cylinder Kit,Electrical,268.42,Net15,2021-10-11
CON014851, V0413 ,Electrical Bearing Heavy Duty,Electrical,1778.74,Net60,2021-05-31
CON014852,V0215,Fluid Bearing Premium,Fluid,871.65,Net45,2022-10-29
CON014853,V0035,Instrumentation Circuit Breaker Standard,Instrumentation,2463.65,Net60,2021-10-24
CON014854,V0177,Electrical Conveyor Belt,Electrical,1859.24,Net60,2023-06-11
CON014855,V0423,Fluid Pneumatic Cylinder,Fluid,2027.3,Net15,2024-01-30
CON014856,V0354,Fluid Lubricant Standard,Fluid,284.12,Net60,2021-02-04
CON014857,V0075,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3736.48,Net60,2024-03-31
CON014858,V0465,Structural Gearbox Heavy Duty,Structural,2560.2,Net60,2024-12-29
CON014859,V0497,Electrical Gearbox Kit,Electrical,2005.16,Net30,2024-99-99
CON014860,V0184,Instrumentation Circuit Breaker Standard,Instrumentation,2494.11,Net60,2024-06-15
CON014861,V0373,Safety Conveyor Belt,Safety,298.78,Net30,2023-05-11
CON014862,V0159,Fluid Lubricant Standard,Fluid,255.68,Net60,2023-01-08
CON014863,V0291,Mechanical Pressure Gauge Standard,Mechanical,2936.8,Net30,2024-02-03
CON014864,V0327,Safety Transformer Oil Kit,Safety,459.65,Net30,2022-06-14
CON014865,V0324,Electrical Safety Helmet Kit,Electrical,1603.08,Net60,2021-12-08
CON014866,V0384,Electrical Circuit Breaker,Electrical,1607.15,Net30,2022-10-10
CON014867,V0227,Electrical Conveyor Belt,Electrical,1669.46,Net30,2021-04-18
CON014868,V0381,Safety Pneumatic Cylinder,Safety,239.76,Net15,2023-11-09
CON014869,V0022,Instrumentation Fasteners,Instrumentation,2243.27,Net15,2023-11-03
CON014870,V0294,Instrumentation Safety Helmet,Instrumentation,1368.08,Net60,2023-04-01
CON014871,V0140,Mechanical Welding Rod Heavy Duty,Mechanical,785.19,Net15,2021-11-03
CON014872,V0153,Safety Transformer Oil Heavy Duty,Safety,523.16,Net15,2022-08-30
CON014873,V0427,Safety Control Panel,Safety,276.59,Net60,2021-02-05
CON014874,V0076,Safety Hydraulic Pump Standard,Safety,106.61,Net45,2024-06-04
CON014875,V0081,Instrumentation Industrial Paint Heavy Duty,Instrumentation,4176.92,Net60,2024-09-02
CON014876,V0034,Electrical Steel Rod Standard,Electrical,1438.71,Net15,2024-09-23
CON014877,V0074,Safety Control Panel,Safety,252.55,Net30,2023-09-30
CON014878,V0020,Structural Bearing,Structural,1672.74,Net60,2022-03-09
CON014879,V0338,Structural Valves Standard,Structural,3421.72,Net60,2021-12-18
CON014880,V0169,Fluid Bearing Premium,Fluid,931.0,Net45,2022-12-26
CON014881,V0329,Fluid Conveyor Belt Kit,Fluid,1338.06,Net30,2022-06-03
CON014882,V0266,Fluid Bearing Premium,Fluid,881.22,Net60,2023-01-29
CON014883,V0500,Fluid Safety Helmet Kit,Fluid,1628.65,Net15,2022-07-30
CON014884,V0070,Structural Bearing,Structural,1840.69,Net60,2022-04-06
CON014885,V0428,Fluid Control Panel Premium,Fluid,2156.62,Net45,2021-08-22
CON014886,V0206,Safety Conveyor Belt,Safety,315.53,Net60,2021-04-21
CON014887,V0059,Fluid Control Panel Premium,Fluid,2384.96,Net60,2021-04-04
CON014888,V0233,Safety Transformer Oil Heavy Duty,Safety,530.87,Net15,2021-04-07
CON014889,V0353,Electrical Steel Rod,Electrical,876.38,Net15,2023-09-18
CON014890,V0271,Electrical Transformer Oil Standard,Electrical,392.94,Net60,2021-11-12
CON014891,V0198,Mechanical Circuit Breaker Heavy Duty,Mechanical,4253.53,Net60,2021-12-26
CON014892,V0094,Structural Bearing Kit,Structural,1569.88,Net30,2021-06-18
CON014893,V0073,Mechanical Circuit Breaker Heavy Duty,Mechanical,3988.03,Net15,2024-01-11
