po_id,vendor_id,item_name,quantity,po_date,region
PO082533,V0449,Mechanical Flow Meter Premium,259.0,2025-08-03 00:00:00,Central
PO082534,V0440,Electrical Conveyor Belt,447.0,2022-12-22 00:00:00,Central
PO082535,V0266,Structural Pressure Gauge Standard,40.0,2025-10-25 00:00:00,East
PO082536,V0126,Structural Bearing Kit,397.0,2023-10-19 00:00:00,Central
PO082537,V0488,Electrical Safety Helmet Kit,288.0,2023-04-14 00:00:00,east
PO082538,V0407,Safety Gearbox Premium,270.0,2023-08-13 00:00:00,South
PO082539,V0008,Safety Pneumatic Cylinder,214.0,2024-05-06 00:00:00,Central
PO082540,V0233,Safety Control Panel Kit,446.0,2022-08-06 00:00:00,East
PO082541,V0053,Instrumentation Bearing,374.0,2022-07-18 00:00:00,east
PO082542,V0070,Electrical Gearbox Premium,211.0,2023-10-28 00:00:00,South
PO082543,V0001,Electrical Transformer Oil Standard,456.0,2023-11-04 00:00:00,North
PO082544,V0344,Instrumentation Valves Heavy Duty,89.0,2025-07-05 00:00:00,Central
PO082545,V0130,Mechanical Electric Motor Standard,421.0,2023-11-16 00:00:00,North
PO082546,V0153,Safety Transformer Oil Standard,146.0,2023-01-09 00:00:00,Central
PO082547,V0026,Electrical Conveyor Belt Heavy Duty,85.0,2023-06-17 00:00:00,Central
PO082548,V0005,Structural Valves Standard,184.0,2025-07-13 00:00:00,South
PO082549,V0397,Instrumentation Electric Motor Premium,407.0,2022-03-03 00:00:00,East
PO082550,V0331,Electrical Lubricant Heavy Duty,262.0,2022-10-09 00:00:00,South
PO082551,V0190,Safety Conveyor Belt Standard,395.0,2024-06-18 00:00:00,South
PO082552,V0037,Mechanical Pressure Gauge Premium,344.0,2025-02-21 00:00:00,North
PO082553,V0388,Instrumentation Flow Meter Heavy Duty,459.0,2025-10-23 00:00:00,South
PO082554,V0466,Structural Bearing,94.0,2023-01-13 00:00:00,central
PO082555,V0257,Instrumentation Bearing Premium,319.0,2022-04-21 00:00:00,West
PO082556,V0072,Fluid Bearing Premium,184.0,2022-08-21 00:00:00,North
PO082557,V0327,Mechanical Fasteners Premium,95.0,2024-01-12 00:00:00,Central
PO082558,V0038,Electrical Pneumatic Cylinder Kit,28.0,2025-02-05 00:00:00,West
PO082559,,Electrical Steel Rod,117.0,2022-05-11 00:00:00,South
PO082560,V0233,Electrical Gearbox Premium,337.0,2022-08-23 00:00:00,East
PO082561,V0128,Safety Control Panel,246.0,2023-04-15 00:00:00,Central
PO082562,V0467,Instrumentation Safety Helmet,15.0,2022-03-03 00:00:00,East
PO082563,V0406,Safety Pneumatic Cylinder,118.0,2024-11-18 00:00:00,North
PO082564,V0138,Fluid Conveyor Belt,2.0,2025-08-28 00:00:00,West
PO082565,V0483,Structural Copper Wire Premium,211.0,2023-04-13 00:00:00,Central
PO082566,V0188,Instrumentation Safety Helmet,30.0,2025-05-02 00:00:00,west
PO082567,V0280,Structural Pneumatic Cylinder Premium,266.0,2023-12-20 00:00:00,East
PO082568,V0278,Structural Safety Helmet Heavy Duty,164.0,2023-01-26 00:00:00,Central
PO082569,V0325,Safety Lubricant Standard,424.0,2022-08-16 00:00:00,North
PO082570,V0126,Safety Welding Rod Kit,388.0,2022-06-02 00:00:00,Central
PO082571,V0464,Structural Bearing Kit,389.0,2024-06-07 00:00:00,North
PO082572,V0132,Instrumentation Circuit Breaker Standard,208.0,2025-07-29 00:00:00,East
PO082573,V0334,Electrical Conveyor Belt,212.0,2025-06-24 00:00:00,South
PO082574,V0383,Electrical Pneumatic Cylinder Kit,235.0,2023-10-25 00:00:00,East
PO082575,V0444,Structural Pneumatic Cylinder Premium,497.0,2025-07-25 00:00:00,Central
PO082576,V0228,Instrumentation Flow Meter Kit,145.0,2025-11-08 00:00:00,West
PO082577,V0356,Structural PVC Pipe Heavy Duty,456.0,2022-09-10 00:00:00,south
PO082578,V0045,Mechanical Flow Meter,120.0,2023-12-23 00:00:00,West
PO082579,V0389,Structural Transformer Oil Kit,449.0,2022-09-18 00:00:00,North
PO082580,V0380,Fluid Steel Rod Standard,393.0,2022-10-28 00:00:00,South
PO082581,V0203,Mechanical Copper Wire Heavy Duty,104.0,2023-02-25 00:00:00,South
PO082582,V0155,Mechanical Pressure Gauge Premium,186.0,2023-06-23 00:00:00,Central
PO082583,V0189,Safety Steel Rod Standard,377.0,2023-11-02 00:00:00,North
PO082584,V0047,Safety Pneumatic Cylinder,500.0,2022-04-23 00:00:00,North
PO082585,V0319,Safety Pressure Gauge Premium,199.0,2025-02-01 00:00:00,East
PO082586,V0459,Structural Transformer Oil Kit,21.0,2025-03-02 00:00:00,Central
PO082587,V0335,Structural Pneumatic Cylinder Premium,281.0,2024-05-15 00:00:00,East
PO082588,V0288,Structural Pneumatic Cylinder Premium,272.0,2022-03-01 00:00:00,North
PO082589,V0496,Fluid Safety Helmet Premium,326.0,2025-11-08 00:00:00,West
PO082590,V0266,Electrical Conveyor Belt Standard,35.0,2024-09-10 00:00:00,east
PO082591,V0173,Structural Pneumatic Cylinder Premium,103.0,2022-06-03 00:00:00,West
PO082592,,Structural Bearing,41.0,2023-03-21 00:00:00,East
PO082593,V0253,Fluid Conveyor Belt Kit,166.0,2024-09-26 00:00:00,North
PO082594,V0488,Electrical PVC Pipe Kit,300.0,2024-02-25 00:00:00,East
PO082595,V0452,Structural Copper Wire Standard,,2024-02-24 00:00:00,West
PO082596,V0475,Safety Control Panel Kit,208.0,2024-08-15 00:00:00,East
PO082597,,Mechanical Electric Motor Premium,258.0,2022-01-25 00:00:00,North
PO082598,V0167,Instrumentation Flow Meter Kit,96.0,2025-09-08 00:00:00,north
PO082599,V0315,Structural Gearbox Heavy Duty,68.0,2025-02-22 00:00:00,West
PO082600,V0154,Structural Bearing Kit,494.0,2022-05-07 00:00:00,north
PO082601,V0329,Structural Copper Wire Premium,297.0,2024-02-26 00:00:00,Central
PO082602,V0358,Electrical Circuit Breaker,320.0,2022-01-21 00:00:00,South
PO082603,V0312,Structural Valves Standard,132.0,2024-05-26 00:00:00,East
PO082604,V0228,Mechanical Electric Motor Standard,92.0,2022-04-19 00:00:00,West
PO082605,V0350,Structural Transformer Oil Kit,144.0,2023-12-05 00:00:00,North
PO082606,V0392,Safety Transformer Oil Kit,108.0,2022-05-03 00:00:00,North
PO082607,V0349,Structural Valves Standard,139.0,2025-12-28 00:00:00,North
PO082608,V0407,Fluid Pneumatic Cylinder,172.0,2024-05-09 00:00:00,South
PO082609,V0475,Structural Pressure Gauge Standard,353.0,2023-08-17 00:00:00,East
PO082610,V0053,Instrumentation Bearing Premium,135.0,2022-02-27 00:00:00,East
PO082611,V0457,Safety Pneumatic Cylinder Kit,112.0,2023-12-28 00:00:00,West
PO082612,V0135,Electrical Transformer Oil Kit,498.0,2022-07-15 00:00:00,East
PO082613,V0278,Electrical Safety Helmet Kit,154.0,2022-06-30 00:00:00,Central
PO082614,V0473,Mechanical Pressure Gauge Premium,431.0,2025-01-11 00:00:00,East
PO082615,V0310,Fluid Control Panel Premium,88.0,2023-04-15 00:00:00,East
PO082616,V0044,Fluid Bearing Premium,11.0,2022-12-31 00:00:00,North
PO082617,V0247,Safety Conveyor Belt,154.0,2025-02-03 00:00:00,West
PO082618,V0451,Structural Safety Helmet Heavy Duty,96.0,2023-07-19 00:00:00,North
PO082619,V0204,Safety Pneumatic Cylinder,282.0,2022-02-15 00:00:00,North
PO082620,V0427,Electrical Conveyor Belt Heavy Duty,204.0,2025-11-29 00:00:00,East
PO082621,V0398,Fluid Lubricant Standard,198.0,2022-07-19 00:00:00,Central
PO082622,V0457,Fluid Control Panel Premium,410.0,2025-09-12 00:00:00,West
PO082623,V0131,Instrumentation Copper Wire,500.0,2023-08-25 00:00:00,Central
PO082624, V0246 ,Structural Pressure Gauge Standard,98.0,2023-07-29 00:00:00,North
PO082625,V0167,Safety Transformer Oil Kit,479.0,2022-03-25 00:00:00,North
PO082626,V0261,Safety Control Panel Heavy Duty,339.0,2024-07-19 00:00:00,North
PO082627,V0009,Electrical PVC Pipe Kit,116.0,2025-06-24 00:00:00,North
PO082628,V0125,Safety Pneumatic Cylinder Kit,180.0,2022-02-11 00:00:00,West
PO082629,V0490,Electrical Pneumatic Cylinder Kit,231.0,2023-07-14 00:00:00,South
PO082630,V0300,Instrumentation Bearing,174.0,2023-02-18 00:00:00,Central
,V0090,Safety Pneumatic Cylinder,198.0,2024-11-23 00:00:00,North
PO082632,V0249,Electrical Pneumatic Cylinder Kit,423.0,2025-03-03 00:00:00,North
PO082633,V0350,Instrumentation Bearing,489.0,2023-01-28 00:00:00,North
PO082634,V0300,Electrical Steel Rod Standard,188.0,2023-10-20 00:00:00,Central
PO082635, V0247 ,Structural Valves Standard,59.0,2023-04-07 00:00:00,West
PO082636,V0339,Safety Steel Rod Standard,253.0,2022-07-27 00:00:00,Central
PO082637,,Electrical Circuit Breaker,191.0,2024-07-19 00:00:00,East
PO082638,V0220,Structural Copper Wire Premium,319.0,2023-01-25 00:00:00,West
PO082639,V0378,Mechanical Circuit Breaker Premium,87.0,2022-10-27 00:00:00,North
PO082640,V0287,Mechanical Pressure Gauge Standard,269.0,2023-08-19 00:00:00,South
PO082641,V0457,Safety Transformer Oil Heavy Duty,167.0,2024-06-06 00:00:00,West
PO082642,V0221,Fluid Flow Meter Kit,413.0,2022-08-12 00:00:00,South
PO082643,V0070,Safety Gearbox Premium,414.0,2023-12-20 00:00:00,South
PO082644,V0027,Structural Bearing Kit,144.0,2025-10-03 00:00:00,east
PO082645,V0236,Mechanical Fasteners Heavy Duty,309.0,2024-01-04 00:00:00,South
PO082646,V0219,Mechanical Conveyor Belt,58.0,2022-11-17 00:00:00,West
PO082647,V0130,Electrical PVC Pipe Kit,92.0,2022-11-14 00:00:00,North
PO082648,V0292,Instrumentation Industrial Paint Heavy Duty,28.0,2023-08-18 00:00:00,North
PO082649,V0129,Safety Pressure Gauge Premium,423.0,2025-08-26 00:00:00,North
PO082650,V0110,Safety Transformer Oil Heavy Duty,218.0,2025-12-23 00:00:00,South
PO082651,V0311,Mechanical Electric Motor Premium,491.0,2022-06-14 00:00:00,South
PO082652,V0473,Instrumentation Bearing,326.0,2022-05-17 00:00:00,East
PO082653,V0104,Mechanical Welding Rod Heavy Duty,96.0,2023-05-24 00:00:00,East
PO082654,V0095,Instrumentation Safety Helmet,488.0,2023-06-18 00:00:00,West
PO082655,V0253,Mechanical Electric Motor Premium,190.0,2022-06-11 00:00:00,North
PO082656,V0062,Structural Lubricant,152.0,2023-08-25 00:00:00,north
PO082657,V0148,Mechanical Conveyor Belt,303.0,2025-02-04 00:00:00,South
PO082658,V0496,Structural Transformer Oil,455.0,2022-08-01 00:00:00,West
PO082659,V0424,Instrumentation Flow Meter Kit,447.0,2022-10-11 00:00:00,North
PO082660,V0353,Safety Lubricant Standard,61.0,2024-04-29 00:00:00,East
PO082661,V0013,Fluid Conveyor Belt,5.0,2025-01-29 00:00:00,North
PO082662,V0132,Electrical Conveyor Belt,58.0,2025-03-05 00:00:00,East
PO082663,V0281,Safety Hydraulic Pump Heavy Duty,465.0,2022-09-30 00:00:00,North
PO082664,V0355,Safety Welding Rod Kit,467.0,2024-02-27 00:00:00,Central
PO082665,V0335,Structural Pneumatic Cylinder Premium,203.0,2024-01-28 00:00:00,East
PO082666,V0097,Safety Lubricant Kit,159.0,2025-01-09 00:00:00,West
PO082667,V0232,Electrical Circuit Breaker,131.0,2025-11-25 00:00:00,West
PO082668,V0101,Mechanical Conveyor Belt,412.0,2023-03-25 00:00:00,South
PO082669,V0464,Safety Hydraulic Pump Standard,416.0,2023-11-03 00:00:00,North
PO082670,V0274,Fluid Pneumatic Cylinder,291.0,2025-07-26 00:00:00,East
PO082671,V0193,Mechanical Electric Motor Standard,299.0,2022-12-24 00:00:00,East
PO082672,V0462,Fluid Safety Helmet Standard,88.0,2024-08-24 00:00:00,East
PO082673,V0455,Electrical Pneumatic Cylinder Kit,423.0,2023-05-07 00:00:00,East
PO082674,V0248,Instrumentation Transformer Oil Kit,482.0,2025-01-04 00:00:00,Central
PO082675,V0344,Structural Copper Wire Standard,293.0,2023-02-24 00:00:00,central
PO082676,V0158,Fluid Flow Meter Kit,484.0,2025-08-24 00:00:00,North
PO082677,V0154,Safety Pneumatic Cylinder,256.0,2025-06-16 00:00:00,North
PO082678,V0271,Structural Bearing Kit,37.0,2024-04-19 00:00:00,West
PO082679,V0426,Electrical PVC Pipe Kit,7.0,2024-10-22 00:00:00,West
PO082680,V0297,Fluid Conveyor Belt,47.0,2025-01-23 00:00:00,North
PO082681,V0228,Electrical Steel Rod,,2023-10-26 00:00:00,West
PO082682,V0334,Electrical Gearbox Kit,336.0,2024-04-15 00:00:00,South
PO082683,V0407,Fluid Steel Rod Standard,263.0,2022-02-25 00:00:00,South
PO082684,V0394,Instrumentation Flow Meter Kit,272.0,2024-04-18 00:00:00,south
PO082685,V0185,Mechanical Flow Meter,83.0,2025-06-04 00:00:00,East
PO082686,V0470,Mechanical Fasteners Heavy Duty,170.0,2023-07-04 00:00:00,Central
PO082687,V0008,Structural Transformer Oil,3.0,2023-10-28 00:00:00,Central
PO082688,V0223,Safety Lubricant Kit,435.0,2024-04-10 00:00:00,North
PO082689,V0457,Structural Transformer Oil Kit,226.0,2024-11-11 00:00:00,West
PO082690,V0349,Structural Pneumatic Cylinder Premium,187.0,2025-07-12 00:00:00,North
PO082691,V0353,Electrical Circuit Breaker,9.0,2023-07-15 00:00:00,East
PO082692,V0081,Structural Gearbox Heavy Duty,228.0,2024-06-18 00:00:00,Central
PO082693,V0289,Mechanical Conveyor Belt,45.0,2022-04-16 00:00:00,Central
PO082694,V0485,Instrumentation Flow Meter Heavy Duty,433.0,2025-05-28 00:00:00,West
PO082695,V0108,Fluid Safety Helmet Kit,120.0,2023-03-17 00:00:00,West
PO082696,V0163,Instrumentation Electric Motor Premium,3.0,2022-06-15 00:00:00,North
PO082697,V0192,Mechanical PVC Pipe Premium,112.0,2025-06-22 00:00:00,North
PO082698,V0180,Safety Transformer Oil Kit,282.0,2024-02-07 00:00:00,South
PO082699,V0315,Safety Pneumatic Cylinder,456.0,2024-10-03 00:00:00,West
PO082700,V0122,Safety Steel Rod Standard,90.0,2025-03-08 00:00:00,West
PO082701,V0249,Instrumentation Valves Heavy Duty,177.0,2025-09-25 00:00:00,North
PO082702,V0197,Mechanical Copper Wire Heavy Duty,464.0,2025-04-22 00:00:00,South
PO082703,V0322,Fluid Steel Rod Standard,470.0,2024-05-28 00:00:00,West
PO082704,V0125,Electrical Steel Rod Standard,366.0,2023-11-08 00:00:00,west
PO082705,V0271,Fluid Safety Helmet Premium,91.0,2025-03-03 00:00:00,West
PO082706,V0372,Safety Control Panel Kit,82.0,2022-08-01 00:00:00,South
PO082707,V0347,Instrumentation Circuit Breaker Standard,,2023-01-05 00:00:00,South
PO082708,V0419,Structural Pressure Gauge Standard,471.0,2025-07-18 00:00:00,West
PO082709,V0480,Instrumentation Copper Wire,381.0,2023-05-15 00:00:00,West
PO082710,V0430,Safety Pressure Gauge Kit,172.0,2025-05-02 00:00:00,east
PO082711,V0471,Mechanical Circuit Breaker Heavy Duty,487.0,2023-06-02 00:00:00,East
PO082712,V0008,Structural Copper Wire Premium,32.0,2023-06-10 00:00:00,Central
PO082713,V0316,Structural Pneumatic Cylinder Premium,289.0,2025-08-20 00:00:00,South
PO082714,V0134,Mechanical Fasteners Heavy Duty,442.0,2025-05-29 00:00:00,North
PO082715,V0406,Fluid Safety Helmet Premium,369.0,2023-06-07 00:00:00,North
PO082716,V0411,Safety Control Panel,404.0,2025-06-17 00:00:00,East
PO082717,V0026,Electrical PVC Pipe Premium,344.0,2023-03-22 00:00:00,Central
PO082718,V0295,Safety Pneumatic Cylinder,319.0,2022-01-11 00:00:00,South
PO082719,V0429,Electrical Copper Wire Premium,440.0,2024-08-06 00:00:00,North
PO082720,V0290,Instrumentation Flow Meter Kit,185.0,2025-08-28 00:00:00,North
PO082721,V0213,Instrumentation Steel Rod,254.0,2025-11-24 00:00:00,Central
PO082722,V0041,Structural Lubricant,210.0,2025-02-06 00:00:00,East
PO082723,V0366,Safety Control Panel Kit,310.0,2023-09-25 00:00:00,East
PO082724,V0040,Safety Welding Rod Kit,263.0,2023-11-05 00:00:00,East
PO082725,V0297,Safety Flow Meter Kit,467.0,2024-07-19 00:00:00,North
PO082726,V0462,Electrical Pneumatic Cylinder Kit,377.0,2024-10-25 00:00:00,East
PO082727,V0209,Structural PVC Pipe Heavy Duty,457.0,2023-06-22 00:00:00,South
PO082728,V0386,Safety Control Panel,319.0,2023-05-28 00:00:00,South
PO082729,V0401,Structural Copper Wire Standard,402.0,2025-05-05 00:00:00,South
PO082730,V0005,Fluid Steel Rod Standard,354.0,2025-08-26 00:00:00,South
PO082731,V0460,Safety Hydraulic Pump Heavy Duty,179.0,2022-05-07 00:00:00,Central
PO082732,V0097,Instrumentation Electric Motor Premium,354.0,2022-12-12 00:00:00,West
PO082733,V0140,Fluid Pneumatic Cylinder,121.0,2023-04-24 00:00:00,East
PO082734,V0440,Safety Pressure Gauge Premium,300.0,2022-04-30 00:00:00,Central
PO082735,V0344,Fluid Conveyor Belt,325.0,2024-09-10 00:00:00,Central
PO082736,V0186,Instrumentation Copper Wire,405.0,2024-08-29 00:00:00,West
PO082737,V0046,Structural Safety Helmet Heavy Duty,,2022-08-23 00:00:00,Central
,V0192,Structural Conveyor Belt Premium,346.0,2023-09-27 00:00:00,North
PO082739,V0485,Electrical Transformer Oil Standard,374.0,2025-09-04 00:00:00,West
PO082740,V0054,Safety Pressure Gauge Kit,361.0,2024-03-01 00:00:00,Central
PO082741,V0426,Mechanical Circuit Breaker Premium,117.0,2023-11-07 00:00:00,West
PO082742,V0162,Fluid Flow Meter Kit,341.0,2025-11-08 00:00:00,South
PO082743, V0328 ,Safety Transformer Oil Standard,351.0,2022-03-06 00:00:00,South
PO082744,V0316,Structural Bearing Kit,77.0,2025-08-31 00:00:00,South
PO082745,V0162,Mechanical Electric Motor Premium,444.0,2025-10-14 00:00:00,South
PO082746,V0030,Structural PVC Pipe Heavy Duty,52.0,2022-11-03 00:00:00,West
PO082747,V0075,Safety Control Panel,417.0,2025-02-13 00:00:00,Central
PO082748,V0280,Structural Lubricant,395.0,2024-05-14 00:00:00,East
PO082749,V0475,Safety Gearbox Premium,336.0,2022-01-27 00:00:00,East
PO082750,V0466,Mechanical Circuit Breaker Premium,232.0,2022-06-03 00:00:00,Central
PO082751,V0059,Safety Lubricant Standard,281.0,2022-06-06 00:00:00,East
PO082752,V0442,Electrical Transformer Oil Kit,440.0,2024-11-05 00:00:00,North
PO082753,V0121,Electrical Conveyor Belt Standard,48.0,2023-05-27 00:00:00,North
PO082754,V0458,Instrumentation Steel Rod,43.0,2024-06-29 00:00:00,North
PO082755,V0380,Electrical Circuit Breaker,285.0,2024-04-16 00:00:00,South
PO082756,V0482,Structural Bearing,229.0,2025-06-15 00:00:00,Central
PO082757,V0221,Structural Bearing,61.0,2022-05-18 00:00:00,South
PO082758,V0366,Structural Copper Wire Premium,368.0,2022-03-06 00:00:00,East
PO082759,V0368,Structural Transformer Oil Kit,356.0,2024-11-11 00:00:00,North
PO082760,V0246,Safety Gearbox Premium,295.0,2022-05-29 00:00:00,North
PO082761,V0490,Structural Safety Helmet Heavy Duty,299.0,2025-01-24 00:00:00,South
PO082762,V0126,Mechanical Circuit Breaker Heavy Duty,320.0,2025-12-28 00:00:00,Central
PO082763,V0495,Safety Pressure Gauge Kit,427.0,2025-05-14 00:00:00,West
PO082764,V0407,Instrumentation Pneumatic Cylinder Premium,351.0,2025-01-10 00:00:00,South
PO082765, V0307 ,Structural PVC Pipe Heavy Duty,16.0,2022-07-19 00:00:00,Central
PO082766,V0041,Electrical Transformer Oil Standard,164.0,2025-11-24 00:00:00,East
PO082767,V0130,Safety Lubricant Standard,458.0,2025-08-20 00:00:00,North
PO082768,V0424,Structural Bearing,196.0,2023-03-25 00:00:00,North
PO082769,V0364,Fluid Steel Rod Standard,462.0,2024-08-26 00:00:00,North
PO082770,V0483,Structural Safety Helmet Heavy Duty,120.0,2024-12-17 00:00:00,central
PO082771,V0196,Fluid Lubricant Standard,12.0,2022-04-23 00:00:00,Central
PO082772,V0451,Safety Pressure Gauge Premium,247.0,2022-08-19 00:00:00,North
PO082773,V0436,Electrical Transformer Oil Kit,474.0,2022-08-15 00:00:00,North
PO082774,V0485,Safety Flow Meter Kit,146.0,2022-04-01 00:00:00,West
PO082775,V0135,Electrical PVC Pipe Premium,386.0,2023-08-07 00:00:00,East
PO082776,V0244,Electrical Transformer Oil Kit,422.0,2024-07-29 00:00:00,West
PO082777,V0042,Instrumentation Flow Meter Kit,12.0,2022-01-07 00:00:00,Central
PO082778,V0293,Instrumentation Hydraulic Pump Premium,67.0,2024-11-07 00:00:00,Central
PO082779,V0367,Safety Pneumatic Cylinder,299.0,2025-09-02 00:00:00,north
PO082780,V0123,Electrical Steel Rod Standard,393.0,2025-08-10 00:00:00,West
PO082781,V0089,Safety Hydraulic Pump Heavy Duty,205.0,2023-07-03 00:00:00,East
PO082782,V0320,Structural Transformer Oil Kit,28.0,2023-07-22 00:00:00,north
PO082783,V0194,Structural Steel Rod Kit,382.0,2025-11-30 00:00:00,North
PO082784,V0213,Instrumentation Steel Rod,373.0,2023-06-03 00:00:00,Central
PO082785,V0233,Electrical Transformer Oil Kit,251.0,2023-06-07 00:00:00,East
PO082786,V0250,Instrumentation Copper Wire,445.0,2023-10-10 00:00:00,North
PO082787,V0100,Instrumentation Hydraulic Pump Premium,322.0,2023-04-17 00:00:00,South
PO082788,V0285,Instrumentation Bearing Premium,,2025-10-11 00:00:00,Central
PO082789,V0036,Safety Hydraulic Pump Heavy Duty,370.0,2022-10-02 00:00:00,North
PO082790,V0059,Fluid Steel Rod Standard,179.0,2023-12-16 00:00:00,East
PO082791,V0356,Mechanical Welding Rod Heavy Duty,125.0,2024-04-11 00:00:00,South
PO082792,V0366,Safety Flow Meter Kit,151.0,2024-08-20 00:00:00,East
PO082793,V0133,Structural Flow Meter Premium,,2022-10-02 00:00:00,East
PO082794,V0096,Mechanical Pressure Gauge Standard,153.0,2022-07-03 00:00:00,West
PO082795,V0030,Mechanical Welding Rod Heavy Duty,283.0,2025-11-23 00:00:00,West
PO082796,V0209,Safety Transformer Oil Standard,482.0,2022-05-12 00:00:00,South
PO082797,V0249,Fluid Control Panel Premium,128.0,2025-02-26 00:00:00,North
PO082798,V0453,Electrical Bearing Heavy Duty,319.0,2025-10-25 00:00:00,Central
PO082799,V0002,Structural Bearing Kit,42.0,2023-11-11 00:00:00,North
PO082800,V0200,Electrical Conveyor Belt Standard,280.0,2022-06-05 00:00:00,North
